Sensor,Timestamp,Acceleration x,Acceleration y,Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z
Right hand,0.447222,0.860595703125,-0.25244140625,0.197998046875,24.2080688477,14.7857666016,9.20867919922
Right forearm,0.448305,-0.228271484375,-0.8544921875,0.433349609375,-8.84246826172,16.5100097656,-17.2958374023
Right biceps,0.449375,-0.32275390625,-0.88916015625,0.21630859375,14.6026611328,-7.8125,0.556945800781
Left shoulder,0.451527,-0.12158203125,0.913818359375,0.305908203125,-2.74658203125,-13.3895874023,11.2991333008
Right shoulder,0.452579,-0.5029296875,0.7373046875,0.270751953125,-14.9765014648,2.41088867188,-0.892639160156
Back pelvis,0.453632,0.9365234375,0.07421875,0.16357421875,-17.0288085938,-18.7149047852,-21.110534668
Front pelvis,0.454742,1.06005859375,0.23291015625,0.1875,-35.8581542969,-15.2359008789,5.4931640625
Belly button,0.456904,0.320556640625,1.05981445312,0.116943359375,-2.18200683594,-3.84521484375,-21.6979980469
Sternum,0.457956,0.668701171875,0.137939453125,0.56640625,-26.2069702148,23.5137939453,-12.0620727539
Head,0.459055,0.917236328125,-0.000732421875,0.2470703125,15.2969360352,-10.8871459961,11.3830566406
Left thigh,0.460139,-0.17333984375,-0.94970703125,-0.130615234375,0.381469726562,-6.42395019531,-2.41088867188
Left tibia,0.462256,0.509521484375,-0.891845703125,0.255859375,-11.2991333008,-45.0973510742,54.8934936523
Left foot,0.463364,0.399658203125,0.016845703125,0.939697265625,-3.08990478516,8.58306884766,0.564575195312
Right thigh,0.464432,0.44580078125,-0.86767578125,0.029052734375,10.4064941406,-31.25,-27.2521972656
Right tibia,0.465551,0.352294921875,-0.757080078125,0.169189453125,-8.61358642578,35.7437133789,51.6967773438
Right foot,0.467739,-0.20751953125,-0.12939453125,1.27270507812,-15.8615112305,147.041320801,-19.5083618164
Left hand,0.468797,0.8330078125,0.1298828125,0.2607421875,6.23321533203,-20.5154418945,9.91058349609
Left forearm,0.469846,0.066650390625,-1.13525390625,0.2353515625,15.2435302734,52.604675293,-17.7230834961
Left biceps,0.470936,0.1337890625,-1.25634765625,0.224853515625,-26.9012451172,-13.2675170898,-5.55419921875
Right hand,0.473050,0.873291015625,-0.2470703125,0.189208984375,16.3955688477,12.809753418,2.75421142578
Right forearm,0.474090,-0.23876953125,-0.873779296875,0.402587890625,-6.26373291016,11.5127563477,-11.5661621094
Right biceps,0.475139,-0.322021484375,-0.942626953125,0.2060546875,16.5328979492,-2.20489501953,-4.92858886719
Left shoulder,0.476198,-0.11083984375,0.950439453125,0.342041015625,2.89916992188,-14.2364501953,17.4407958984
Right shoulder,0.478294,-0.506103515625,0.76171875,0.27392578125,-11.8637084961,3.26538085938,0.885009765625
Back pelvis,0.479386,0.91796875,0.04736328125,0.2529296875,-20.8587646484,-22.4227905273,-15.625
Front pelvis,0.480452,1.08837890625,0.236083984375,0.171142578125,-31.4559936523,-15.3961181641,-1.44195556641
Belly button,0.481507,0.39697265625,1.03955078125,0.1611328125,-25.4058837891,-2.48718261719,-24.4598388672
Sternum,0.483921,0.603271484375,0.184326171875,0.524169921875,-20.9732055664,15.2893066406,-7.57598876953
Head,0.484994,0.9609375,-0.001953125,0.26171875,12.5350952148,-11.71875,9.89532470703
Left thigh,0.486042,-0.1484375,-0.95556640625,-0.11279296875,1.28936767578,-1.77001953125,-2.44903564453
Left tibia,0.487203,0.428466796875,-0.803466796875,0.216796875,-48.8586425781,1.89971923828,76.530456543
Left foot,0.489339,0.425048828125,0.06005859375,0.924072265625,-1.0986328125,4.41741943359,5.76782226562
Right thigh,0.490394,0.35888671875,-0.959716796875,0.012451171875,9.61303710938,-26.2298583984,-24.8413085938
Right tibia,0.491519,0.3291015625,-0.72265625,0.259765625,-17.3187255859,41.5420532227,93.0633544922
Right foot,0.492970,0.064697265625,-0.34912109375,1.2646484375,6.37817382812,126.533508301,7.57598876953
Left hand,0.496509,0.853271484375,0.11376953125,0.28564453125,0.999450683594,-28.0075073242,13.7100219727
Left forearm,0.497550,-0.01416015625,-1.087890625,0.128173828125,36.9873046875,21.5759277344,-18.3334350586
Left biceps,0.498601,0.015869140625,-1.11474609375,0.184814453125,-30.3268432617,-18.8369750977,5.38635253906
Right hand,0.499740,0.888671875,-0.241943359375,0.189453125,13.0386352539,11.7568969727,-4.14276123047
Right forearm,0.501899,-0.344970703125,-0.900390625,0.372802734375,-3.68499755859,-16.0827636719,-7.24792480469
Right biceps,0.512425,-0.28662109375,-1.2109375,0.341796875,18.913269043,14.7399902344,-21.3928222656
Left shoulder,0.513802,-0.11279296875,0.99365234375,0.35986328125,6.86645507812,-6.103515625,21.2554931641
Right shoulder,0.515328,-0.553955078125,0.803466796875,0.311279296875,-6.91986083984,1.64794921875,7.88116455078
Back pelvis,0.517905,1.1474609375,-0.023193359375,0.602294921875,8.71276855469,-19.6151733398,8.78143310547
Front pelvis,0.519484,1.10913085938,0.173095703125,0.21240234375,-23.8647460938,-7.9345703125,-2.27355957031
Belly button,0.520820,0.414794921875,1.03491210938,0.14794921875,-46.8368530273,-18.1274414062,-8.51440429688
Sternum,0.528203,0.719482421875,0.130859375,0.614013671875,-17.1813964844,6.46209716797,-7.59124755859
Head,0.530917,0.940185546875,-0.00390625,0.267822265625,10.7269287109,-10.8871459961,9.99450683594
Left thigh,0.532660,-0.147216796875,-0.955322265625,-0.13427734375,0.640869140625,0.350952148438,0.167846679688
Left tibia,0.533925,-0.056884765625,-0.92919921875,-0.033447265625,-81.3598632812,131.26373291,41.6870117188
Left foot,0.535740,0.42333984375,0.043701171875,0.924072265625,-2.86102294922,3.7841796875,5.43975830078
Right thigh,0.538253,0.26708984375,-1.03564453125,-0.022705078125,6.98852539062,-1.708984375,-18.7454223633
Right tibia,0.541955,0.324462890625,-0.847900390625,0.27099609375,-19.1650390625,36.979675293,124.809265137
Right foot,0.543474,0.06298828125,-0.31689453125,1.3037109375,-24.7344970703,117.889404297,63.8885498047
Left hand,0.545164,0.900390625,0.12353515625,0.360595703125,16.0522460938,-29.8233032227,14.3356323242
Left forearm,0.547823,-0.067138671875,-0.93896484375,0.0390625,47.8439331055,-3.14331054688,-24.0173339844
Left biceps,0.548915,0.05322265625,-1.06298828125,0.1484375,-22.6745605469,-36.4532470703,18.0740356445
Right hand,0.549952,0.939697265625,-0.22998046875,0.191162109375,11.8942260742,10.4293823242,-11.9323730469
